customer_id,product_id,date_id,sale_id,customer_name,email,region,quantity,revenue,product_name,category,price,order_date,order_month,order_year
12,40,9,156,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,7,9,157,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,18,9,158,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,29,9,159,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,40,9,160,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,7,9,161,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,18,9,162,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,29,9,163,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,40,9,164,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,7,9,165,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,18,9,166,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,29,9,167,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,40,9,168,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
5,9,10,169,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,20,10,170,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,31,10,171,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,42,10,172,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,9,10,173,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,20,10,174,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,31,10,175,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,42,10,176,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,9,10,177,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,20,10,178,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,31,10,179,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,42,10,180,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
4,3,13,229,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
4,14,13,230,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
4,25,13,231,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
4,36,13,232,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
6,3,13,233,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
6,14,13,234,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
6,25,13,235,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
6,36,13,236,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
14,3,13,237,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
14,14,13,238,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
14,25,13,239,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
14,36,13,240,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
16,3,13,241,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
16,14,13,242,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
16,25,13,243,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
16,36,13,244,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
24,3,13,245,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
24,14,13,246,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
24,25,13,247,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
24,36,13,248,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
26,3,13,249,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
26,14,13,250,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
26,25,13,251,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
26,36,13,252,Charlie & Co,charlie&co@gmail.com,North,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
1,4,14,253,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
1,15,14,254,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
1,26,14,255,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
1,37,14,256,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
11,4,14,257,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
11,15,14,258,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
11,26,14,259,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
11,37,14,260,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
21,4,14,261,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
21,15,14,262,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
21,26,14,263,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
21,37,14,264,Giga Stores,gigastores@gmail.com,West,3,117.00,Gaming Mouse,Accessories,39.00,2025-02-03,2,2025
7,1,15,265,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
7,12,15,266,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
7,23,15,267,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
7,34,15,268,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
17,1,15,269,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
17,12,15,270,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
17,23,15,271,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
17,34,15,272,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
27,1,15,273,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
27,12,15,274,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
27,23,15,275,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
27,34,15,276,Alice Ltd,aliceltd@gmail.com,West,5,42.50,USB-C Cable,Accessories,8.50,2025-03-02,3,2025
8,10,16,277,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
8,21,16,278,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
8,32,16,279,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
8,43,16,280,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
10,10,16,281,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
10,21,16,282,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
10,32,16,283,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
10,43,16,284,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
18,10,16,285,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
18,21,16,286,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
18,32,16,287,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
18,43,16,288,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
20,10,16,289,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
20,21,16,290,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
20,32,16,291,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
20,43,16,292,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
28,10,16,293,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
28,21,16,294,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
28,32,16,295,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
28,43,16,296,Beta Corp,betacorp@gmail.com,East,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
30,10,16,297,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
30,21,16,298,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
30,32,16,299,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
30,43,16,300,Beta Corp,betacorp@gmail.com,North,1,139.00,USB-C Dock,Accessories,139.00,2025-01-21,1,2025
2,7,20,361,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
2,18,20,362,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
2,29,20,363,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
2,40,20,364,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
3,7,20,365,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
3,18,20,366,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
3,29,20,367,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
3,40,20,368,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
12,7,20,369,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
12,18,20,370,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
12,29,20,371,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
12,40,20,372,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,7,20,373,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,18,20,374,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,29,20,375,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
13,40,20,376,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,7,20,377,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,18,20,378,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,29,20,379,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
22,40,20,380,Dawn Retail,dawnretail@gmail.com,South,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,7,20,381,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,18,20,382,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,29,20,383,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
23,40,20,384,Dawn Retail,dawnretail@gmail.com,East,1,999.00,15in Laptop,Computers,999.00,2025-02-25,2,2025
5,9,21,385,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,20,21,386,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,31,21,387,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
5,42,21,388,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,9,21,389,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,20,21,390,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,31,21,391,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
15,42,21,392,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,9,21,393,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,20,21,394,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,31,21,395,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
25,42,21,396,Futura Inc,futurainc@gmail.com,South,2,258.00,Noise-Cancel Headset,Audio,129.00,2025-01-07,1,2025
4,3,24,445,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
4,14,24,446,Charlie & Co,charlie&co@gmail.com,South,2,258.00,24in Monitor,Displays,129.00,2025-02-14,2,2025
