customer_id,product_id,date_id,sale_id,customer_name,email,region,quantity,revenue,product_name,category,price,order_date,order_month,order_year
20,13,11,194,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,24,11,195,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,35,11,196,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,2,11,197,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,13,11,198,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,24,11,199,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,35,11,200,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,2,11,201,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,13,11,202,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,24,11,203,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,35,11,204,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
7,1,11,205,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,12,11,206,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,23,11,207,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,34,11,208,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,1,11,209,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,12,11,210,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,23,11,211,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,34,11,212,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
27,1,11,213,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
27,12,11,214,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
27,23,11,215,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
27,34,11,216,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,8,12,217,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
7,19,12,218,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
7,30,12,219,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
7,41,12,220,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
17,8,12,221,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
17,19,12,222,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
17,30,12,223,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
17,41,12,224,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
27,8,12,225,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
27,19,12,226,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
27,30,12,227,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
27,41,12,228,Alice Ltd,aliceltd@gmail.com,West,2,48.00,Laptop Stand,Accessories,24.00,2024-12-11,12,2024
2,11,17,301,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
2,22,17,302,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
2,33,17,303,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
2,44,17,304,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
3,11,17,305,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
3,22,17,306,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
3,33,17,307,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
3,44,17,308,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
12,11,17,309,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
12,22,17,310,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
12,33,17,311,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
12,44,17,312,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
13,11,17,313,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
13,22,17,314,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
13,33,17,315,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
13,44,17,316,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
22,11,17,317,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
22,22,17,318,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
22,33,17,319,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
22,44,17,320,Dawn Retail,dawnretail@gmail.com,South,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
23,11,17,321,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
23,22,17,322,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
23,33,17,323,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
23,44,17,324,Dawn Retail,dawnretail@gmail.com,East,1,89.00,Mechanical Keyboard,Accessories,89.00,2024-12-02,12,2024
9,5,18,325,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
9,16,18,326,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
9,27,18,327,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
9,38,18,328,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
19,5,18,329,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
19,16,18,330,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
19,27,18,331,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
19,38,18,332,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
29,5,18,333,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
29,16,18,334,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
29,27,18,335,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
29,38,18,336,Epsilon PLC,epsilonplc@gmail.com,North,1,899.00,14in Laptop,Computers,899.00,2024-12-19,12,2024
4,6,19,337,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
4,17,19,338,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
4,28,19,339,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
4,39,19,340,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
6,6,19,341,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
6,17,19,342,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
6,28,19,343,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
6,39,19,344,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
14,6,19,345,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
14,17,19,346,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
14,28,19,347,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
14,39,19,348,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
16,6,19,349,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
16,17,19,350,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
16,28,19,351,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
16,39,19,352,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
24,6,19,353,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
24,17,19,354,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
24,28,19,355,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
24,39,19,356,Charlie & Co,charlie&co@gmail.com,South,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
26,6,19,357,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
26,17,19,358,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
26,28,19,359,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
26,39,19,360,Charlie & Co,charlie&co@gmail.com,North,1,179.00,27in Monitor,Displays,179.00,2024-11-10,11,2024
8,2,22,397,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
8,13,22,398,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
8,24,22,399,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
8,35,22,400,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
10,2,22,401,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
10,13,22,402,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
10,24,22,403,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
10,35,22,404,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
18,2,22,405,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
18,13,22,406,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
18,24,22,407,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
18,35,22,408,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,2,22,409,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,13,22,410,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,24,22,411,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
20,35,22,412,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,2,22,413,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,13,22,414,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,24,22,415,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
28,35,22,416,Beta Corp,betacorp@gmail.com,East,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,2,22,417,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,13,22,418,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,24,22,419,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
30,35,22,420,Beta Corp,betacorp@gmail.com,North,2,39.98,Wireless Mouse,Accessories,19.99,2024-11-03,11,2024
7,1,22,421,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,12,22,422,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,23,22,423,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
7,34,22,424,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,1,22,425,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,12,22,426,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,23,22,427,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
17,34,22,428,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
27,1,22,429,Alice Ltd,aliceltd@gmail.com,West,3,25.50,USB-C Cable,Accessories,8.50,2024-11-03,11,2024
